サムネイルURL,媒体,商材名,ジャンル,再生増加数,累計再生回数,予想消化増加額,累計予想消化額,いいね増加数,累計いいね数,公開日,アカウント名,遷移先,広告URL,広告テキスト,台本
https://assets.douga-pro.com/youtube/Nrin2ugDn0k/thumbnail.webp,YouTube,小林製薬 ケシミンリンクルケアプラス化粧水,スキンケア,"276,537","3,285,316","69,134","821,329",0,"1,267",2025-05-22,「あったらいいな」をカタチにする 小林製薬,https://www.kobayashi.co.jp/brand/keshimin/,https://www.youtube.com/watch?v=Nrin2ugDn0k,-,シミ予防に私は世界初の処方を塗っている そうこのケシミンクリーム ビタミンCでシミの素を分解 VホワイトCでうるおいと透明感のある肌へ これが世界初 シミ対策にケシミンクリーム
https://cdn.kashika-20mile.com/dpro-analytics/youtube/D6w96iv0s6o.webp,YouTube,無印良品 薬用クリアケア(セレクト),スキンケア,0,"3,246,803",0,"811,701",0,38,2025-04-17,MUJI 無印良品,https://www.muji.com/jp/ja/special-feature/healthandbeauty/skincare/clear-care/?sc_cid=google_youtube_pj_clearcare_250509_cp_9001_adg_9001_cr_9001_opt_none&gad_source=2&gbraid=0AAAAA-LQFuPe7EitEfguplkHiN9-evCvE&gclid=CjwKCAjwz_bABhAGEiwAm-P8YUbUBChDjGbIgpp0vcQ3ZmejkC25FVf2v97A-mTwTBL3asvkwtP5KRoCzvoQAvD_BwE,https://www.youtube.com/watch?v=D6w96iv0s6o,-,無印良品の薬用クリアケアシリーズ 毛穴やニキビが気になるあなたの素肌へ ツボ草をはじめとする天然由来成分が肌荒れを防ぎ 滑らかな素肌へと導きます 薬用クリアケアシリーズ
https://cdn.kashika-20mile.com/dpro-analytics/youtube/22uClbAaZ1M.webp,YouTube,エミナルクリニック 医療脱毛,医療脱毛,0,"3,237,300",0,"809,325",0,143,2024-01-29,【公式】エミナルクリニック,https://eminal-clinic.jp/lp01/youtube.php,https://www.youtube.com/watch?v=22uClbAaZ1M,-,肌が変わる 私が変わる エミナルクリニック
https://cdn.kashika-20mile.com/dpro-analytics/youtube/aR4Uf2JnGgC.webp,YouTube,SHISEIDO d プログラム 高機能土台化粧水,スキンケア,0,"3,187,687",0,"2,550,150",0,0,2024-09-17,"資生堂 Shiseido Co., Ltd.",https://www.shiseido.co.jp/dp/product/lotion_emulsion.html,https://www.youtube.com/watch?v=rfHSuSWLrmU,-,私の敏感肌に ディープログラムの高機能土台化粧水 乾燥の季節は カサカサ 深い潤いが長時間続く いい なめらか美肌へ ディープログラム
https://cdn.kashika-20mile.com/dpro-analytics/youtube/R4X6yczxU5Q.webp,YouTube,エミナルクリニック 医療脱毛,医療脱毛,0,"3,167,491",0,"2,533,993",0,595,2025-01-10,【公式】エミナルクリニック,https://eminal-clinic.jp/lp01/youtube.php,https://www.youtube.com/watch?v=Yot2d3ioNxE,-,エミナルクリニック あの頃、自信が欲しかった。 今は、新しい服が欲しい。 綺麗な肌は私を解き放つ。 エミナルクリニック
https://cdn.kashika-20mile.com/dpro-analytics/youtube/oENHxZsFuSI.webp,YouTube,エスティ ローダー ダブル ウェア,メイク,18,"3,119,331",10,"1,559,666",0,0,2025-03-14,Estee Lauder JP (エスティ ローダー),https://www.esteelauder.jp/double-wear?gad_source=2&gclid=CjwKCAjwp8--BhBREiwAj7og11WxNBvkm-zseMdXSNIZcsOQzJxDZcGG4DO6LZnmS6t5-kjgk5FHwBoCsPMQAvD_BwE,https://www.youtube.com/watch?v=oENHxZsFuSI,-,me double wear double wear stays all day so flawless even close up so graceable double wear stirodo
https://cdn.kashika-20mile.com/dpro-analytics/youtube/Lpbo4vhf76k.webp,YouTube,東京美肌堂,美容医療,0,"3,101,188",0,"27,910,692",0,350,2025-02-19,東京美肌堂,https://bihadado.tokyo/trg/chk/005b_ank61/,https://www.youtube.com/watch?v=Lpbo4vhf76k,-,"美容皮膚科やめた。LINEで全部欲しいって言うだけ。 279,994人が利用してて、診察代0円。 かかるのは薬代だけ。 ニキビ、毛穴、シミ、シワ、目のクマ、肌荒れの医薬品が注文できる。 わざわざ美容皮膚科まで行かなくていいので、すごい楽だし、 もらえるお薬は、お医者さんにしか出せない、医用用。 おー! あ、すごい!いっぱい入ってる! 全部お家にいながら受け取れるんですか? すーごい! しかも、診察も無料ですか? こんにちは、藤本美希です。 これはもう、インスタでも本当に話題になってて、 若返りビタミン、シミを綺麗にする薬、美白の薬、タンオーバーを促進してくれるやつと、 あと、医療用の保湿剤が入ってます。 このお薬を美容皮膚科に行かず、誰でも簡単にもらえる方法が、東京美肌堂。 使い方はですね、ネットで診察を予約する、LINEビデオでお医者さんに診察をしてもらう。 以上です! 色々お肌の相談をしたら、お医者さんが私の肌に合わせてお薬を選んでくれるんですね。 そのお薬が自宅まで届いちゃうんですよ。 すっごい便利じゃないですか? 特に、こんな悩みを持ってるあなたにオススメ。 年々増えてくシミ甘パン。 くすみで顔が疲れて見える。 シワ改善クリーム使ってもシワが治らない。 ニキビ跡、肌荒れが治らない。 毛穴が目立つ。 目のクマが気になるけど、レーザーは怖い。 こんな肌悩みは、美容皮膚科の薬を使ってみて。 美容皮膚科の薬は全部医師しか処方できない医療用の医薬品。 広告費をかけてない分、化粧品やサプリよりコスパが良いケースがほとんど。 例えば、こんな薬があるよ。 若返りビタミンと呼ばれるビタミンE。 シミ甘パンのトラネキサム酸。 飲む白玉点滴グルタチオン。 医療用の保湿剤。 肌の漂白剤。 シワ改善で有名なレチノールの医療用トレチノイン。 毛穴詰まりにアダパレ。 他にも、ニキビ、肌荒れ、目のクマの飲み薬、塗り薬がもらえる。 でも欠点が一つ。 医師の診察が必要なので、美容皮膚科にわざわざ通う必要があるということ。 でも、今はその欠点も解消されてLINEから頼めるように。 通院は一切不要。 15分以内でLINEで完結。 だから、自宅から楽に頼めるし、市販の化粧品やサプリよりコスパも良いケースがほとんど。 これ、試さない理由なくない? でも、そんなに良いなら、なぜ今まで美容皮膚科の薬って広まってないの? それは、今までは手に入れるのがすごい大変だったから。 医師の診療、処方がないと買うことができないので、毎月一度は美容皮膚科に通う必要がある。 そこでのたった10分から20分の診療のために、下手すると1、2時間も診療待ちしないとダメ。 さらにその後、薬をもらうために長い時間、待たされる。 忙しいママや仕事してる方はこんなのやってられんっていう状態だったの。 でも、今はその欠点も解消されて、LINEから頼めるように通院は一切不要。 だから、自宅から楽に頼めるし、市販の化粧品やサプリよりコスパも良いケースがほとんど。 これ、試さない理由なくない? 基本の美肌セットなら、3800円から始められます。 しかもですね、この動画下の青いボタンを押していけるページで、3000オフクーポンももらえるということで、ぜひ押してみてください。 つまり、一番安いセットは800円から始められる。 これはすっごいお得じゃないですか? クーポンをもらうには、この動画下の青いボタンから20秒アンケートに答えるだけ。 しかも、診察だけなら無料でできちゃうということで、お肌、相談してみたいなと思う方は、ぜひ相談してみてください。 診察を受けた後、やっぱり今回はやめようとなっても費用はかかりません。 詳細はこちら。 ちなみに、最近、診察の無断キャンセルが多く、心が折れそうでしたが、最近は良いお客様ばかりで、医師も喜んでいます。 診察ゼロ円の予約枠は毎日早いもの勝ち。 休みなしで22時までやってるし、3000円クーポンもリンク先からもらえる。 この動画も残り10秒で終了です。 4問アンケートに答えるだけで、全ての薬セットに使える3000円クーポンがもらえるので、クーポンだけでももらった方がいい。 ボタンをクリックして詳細をチェック。 お急ぎください。 アンケートに答えてクーポンをゲット。"
https://cdn.kashika-20mile.com/dpro-analytics/youtube/QJvB-Y395nc.webp,YouTube,メンズリゼ,メンズ医療脱毛,"1,722","3,075,615",431,"768,904",0,40,2024-09-02,メンズリゼ,https://www.mens-rize.com/lp/01/,https://www.youtube.com/watch?v=QJvB-Y395nc,-,医療脱毛ならメンズリグで検索
https://cdn.kashika-20mile.com/dpro-analytics/youtube/hh7lwrSw8Nk.webp,YouTube,dプログラム(セレクト),スキンケア,"35,952","3,035,893","17,976","1,517,946",0,0,2025-02-27,"資生堂 Shiseido Co., Ltd.",https://www.shiseido.co.jp/dp/product/lotion_emulsion.html,https://www.youtube.com/watch?v=hh7lwrSw8Nk,-,季節の変わり目はカサカサ Dプログラムの高機能土台化粧水 敏感肌のための厳選保湿成分配合 深い潤いが長時間続く 高機能土台化粧水 私の敏感肌にDプログラム
https://cdn.kashika-20mile.com/dpro-analytics/youtube/uiQTOSkdeG0.webp,YouTube,プラージュ 美容プラージュ,美容サロン,"79,464","3,015,529","19,866","753,882",1,43,2024-10-29,PLAGE【プラージュ公式】,https://www.plage-bb.co.jp/,https://www.youtube.com/watch?v=uiQTOSkdeG0,-,次回予告
https://cdn.kashika-20mile.com/dpro-analytics/youtube/EUcQdPMFsTU.webp,YouTube,エミナルクリニックメンズ メンズ医療脱毛,メンズ医療脱毛,"10,960","2,975,360","2,740","743,840",0,81,2024-10-01,【公式】エミナルクリニックメンズ,https://mens-eminal.jp/lp/index_youtube.php?refmedia=31232,https://www.youtube.com/watch?v=ZtWPkqF082M,-,もっともっと鋭く美しく 肌も頂点に 男の偉両立つも エミナルクリニックメンズ
https://cdn.kashika-20mile.com/dpro-analytics/thumbnails/youtube/cUVZRYLO5DY.jpg,YouTube,日本ロレアル タカミ スキンピール,美容液,0,"2,906,226",0,"23,249,808",0,265,2024-02-20,タカミスキンピール,https://www.takami-labo.com/skinpeel/,https://www.youtube.com/watch?v=cUVZRYLO5DY,-,本当に納得アットコスメのベスコスにも電動入りしたみたいです核質美容水高みスキンピールテクスチャーもお水みたいにサラサラで摩擦を与えないようになじませていきます使い続けることで肌が滑らかで整った感じがします使ってないと不安になるとか使わなくなるとこれの良さに気づくとかね結構口コミにも書いてあったりするの今のお肌をもう一声させたいっていう方にはねねとってもおすめです
https://cdn.kashika-20mile.com/dpro-analytics/youtube/NxPG5maf8Vg.webp,YouTube,ラディックス,ビジネスサービス(BtoB),0,"2,834,092",0,"1,417,046",0,125,2024-01-25,ラディックス採用,https://job.mynavi.jp/26/pc/search/corp98428/outline.html,https://www.youtube.com/watch?v=2WPvWG0ibUA,-,私がメリハリを持って働ける理由 平日の私 土日の私 20代の時間は仕事に全力投球しろ なんて言われるけど それって難しいよね だから私はこの会社を選んだの プライベートだって全力投球 会員旅行の行き先決めました? やっぱハワイっすよ 無駄な残業ゼロ 土日宿も大型連休も完全休み with LADIX LADIX採用で検索
https://cdn.kashika-20mile.com/dpro-analytics/youtube/uFoL5VFLTeQ.webp,YouTube,エミナルクリニック 医療脱毛,医療脱毛,0,"2,772,092",0,"693,023",0,492,2024-01-29,【公式】エミナルクリニック,https://eminal-clinic.jp/lp01/youtube.php,https://www.youtube.com/watch?v=uFoL5VFLTeQ,-,次回予告 次回予告
https://cdn.kashika-20mile.com/dpro-analytics/youtube/RXt4BVUiKXH.webp,YouTube,エステティックTBC 脱毛サロン,脱毛サロン,0,"2,700,624",0,"2,160,499",0,3,2025-01-08,TBCchannelOfficial,https://www.tbc.co.jp/epi/campaign/super/,https://www.youtube.com/watch?v=4RLSGxeAdZY,-,がんばれ!がんばれ!がんばれ! がんばれ!がんばれ! 夏盲ならTBC! よいしょー! 夏盲ならTBC! ねーだよー! 夏盲ならTBC! 夏盲ならTBC! 夏盲ならTBC! 待って虫虫虫虫虫虫虫虫! 夏盲ならエステティックTBC!
https://cdn.kashika-20mile.com/dpro-analytics/youtube/dYjj2Cf8_M0.webp,YouTube,東京美肌堂,美容医療,"10,164","2,691,671","91,476","24,225,039",0,9,2025-03-11,東京美肌堂,https://bihadado.tokyo/trg/chk/005b_ank61/,https://www.youtube.com/watch?v=dYjj2Cf8_M0,-,"美容皮膚科やめた LINEで全部欲しいって言うだけ 279,994人が利用してて 診察代0円 かかるのは薬代だけ ニキビ、毛穴、シミ、シワ、目のクマ、肌荒れの医薬品が注文できる わざわざ美容皮膚科まで行かなくていいのですごい楽だし もらえるお薬はお医者さんにしか出せない医療用 おー!あ、すごーいっぱい入ってる 全部お家にいながら受け取れるんですか? すごい! すごーい!しかも診察も無料ですか? こんにちは、藤本美希です これはもうインスタでも本当に話題になってて 若返りビタミン、シミを綺麗にする薬、美白の薬、タンオーバーを促進してくれるやつ と、あと医療用の保湿剤が入ってます この薬を美容皮膚科に行かずに誰でも簡単にもらえる方法が 東京美肌堂! お会いさとはですね、ネットで診察を予約する LINEビデオでお医者さんに診察をしてもらう! 以上です! いろいろお肌の相談をしたら お医者さんが私の肌に合わせてお薬を選んでくれるんですね そのお薬が自宅まで届いちゃうんですよ すっごい便利じゃないですか? 特にこんな悩みを持ってるあなたにおすすめ 年々増えてくしみかんぱん くすみで顔が疲れて見える シワ改善クリーム使ってもシワが治らない ニキビ跡、肌荒れが治らない 毛穴が目立つ 目のクマが気になるけどレーザーは怖い こんな肌悩みは美容皮膚科の薬を使ってみて 美容皮膚科の薬は全部医師しか処方できない医療用の医薬品 広告費をかけてない分 化粧品やサプリよりコスパが良いケースがほとんど 例えばこんな薬があるよ 若返りビタミンと呼ばれるビタミンE シミカンパンのトラネキサム酸 飲む白玉点滴グルタチオン 医療用の保湿剤 肌の漂白剤 シワ改善で有名なレチノールの医療用トレチノイン 毛穴つまりにアダパレン 他にもニキビ、肌荒れ、目のクマの飲み薬、塗り薬がもらえる でも欠点が一つ 医師の診察が必要なので 美容皮膚科にわざわざ通う必要があるということ でも今はその欠点も解消されて LINEから頼めるように 通院は一切不要 15分以内でLINEで完結 だから自宅から楽に頼めるし 市販の化粧品やサプリよりコスパも良いケースがほとんど これ試さない理由なくない? でもそんなに良いなら なぜ今まで美容皮膚科の薬って広まってないの? それは今までは手に入れるのがすごい大変だったから 医師の診療、処方がないと買うことができないので 毎月一度は美容皮膚科に通う必要がある そこでのたった10分から20分の診療のために 下手すると1,2時間も診療待ちしないとダメ さらにその後 薬をもらうために長い時間待たされる 忙しいママや仕事してる方はこんなのやってられん っていう状態だったの でも今はその欠点も解消されて LINEから頼めるように通院は一切不要 だから自宅から楽に頼めるし 市販の化粧品やサプリよりコスパも良いケースがほとんど これ試さない理由なくない? 基本の美肌セットなら3,800円から始められます しかもですね この動画下の青いボタンを押していけるページで 3,000億クーポンももらえるということで ぜひ押してみてください つまり一番安いセットは800円から始められる これはすっごいお得じゃないですか? クーポンをもらうには この動画下の青いボタンから20秒アンケートに答えるだけ しかも 診察だけなら無料でできちゃうということで お肌相談してみたいなと思う方は ぜひ相談してみてください 診察を受けた後 やっぱり今回はやめようとなっても費用はかかりません 詳細はこちら ちなみに 最近 診察の無断キャンセルが多く 心が折れそうでしたが 最近は良いお客様ばかりで 医師も喜んでいます 診察0円の予約枠は毎日早いもの勝ち 休みなしで22時までやってるし 3000円クーポンもリンク先からもらえる この動画も残り10秒で終了です 4問アンケートに答えるだけで 全ての薬セットに使える3000円クーポンがもらえるので クーポンだけでももらった方がいい ボタンをクリックして詳細をチェック お急ぎください アンケートに答えてクーポンをゲット"
https://cdn.kashika-20mile.com/dpro-analytics/thumbnails/youtube/B6wY07uWd6M.jpg,YouTube,日本ロレアル タカミ スキンピール,美容液,0,"2,688,319",0,"13,441,595",0,0,2024-06-25,タカミスキンピール,https://pr1.takami-labo.com/consideration/product.html,https://www.youtube.com/watch?v=B6wY07uWd6M,-,忙しい私の美肌の秘訣高スキンピール針も艶も透明感もうーんこれこれみんなも使ってみてね[音楽]
https://cdn.kashika-20mile.com/dpro-analytics/youtube/3EaVaUCWzLq.jpg,YouTube,東海コープ,宅食サービス,0,"2,597,481",0,"2,077,985",0,2,2024-08-07,東海コープ　efriends_tokai_official,https://www2.tcoop.or.jp/special/,https://www.youtube.com/watch?v=OqVyplKlxso,-,-
https://cdn.kashika-20mile.com/dpro-analytics/thumbnails/youtube/F2u951mJCYE.jpg,YouTube,エリクシール 美白＆エイジングケア(セレクト),スキンケア,0,"2,580,753",0,"20,646,024",0,0,2024-05-20,"資生堂 Shiseido Co., Ltd.",https://www.shiseido.co.jp/elixir/superieur-white/products/daycarerevolution/,https://www.youtube.com/watch?v=F2u951mJCYE,-,皆さんこんにちはあかりんこと吉田あかりです私的に今1番押したいのはこれもう私の大好きな大好きな日焼け止めから新作が出ましたということでこちらエリクシールのデケアレボリューショントーンアッSP+AAというやつなんですけどこちらUV乳液でございますこれ1本でめちゃくちゃ高機能でまエイジングケアもしっかりできて保湿力は本当にね今まで使ったどの日焼け止めよりもあるって私は思うくらいすごいもっちりするしちゃんと日焼け止め成分もばっちり入っていてなおかつ今回トーンアップしてくれるものが出たということでこのエリクシール使い始めて好きすぎて毎日塗るの楽しみやってんこれ塗ると塗らへんじゃ次ファンデーション塗った時の仕上がりとかも全然違うからむしろ塗って欲しいメイクアップとしてこれ塗って欲しいっていう感じですねトーンアップタイプやのにこんなに馴染みが早いのすごくないこんな感じで筋残りせずでもすごい理想の血色感をプラスしてくれるわけですよこれ3つあるからすごい悩むと思うんだけどとにかく潤いとかハリカが欲しい人はこのDKレボリューションSPPlusがいいと思うしなんか透明感とか美白ケアがしたいよっていう方とかはこのブライトニングタイプ使うのがいいと思うしちゃんとメイクアップメルも欲しいけどさらにトーンアップさせたいんだっていう人はトーンアップタイプがおすめかなと思います
https://cdn.kashika-20mile.com/dpro-analytics/thumbnails/youtube/LGJT3uVUGF4.jpg,YouTube,ユーグレナ あきゅらいず スキンケアセット,スキンケア,0,"2,573,438",0,"20,587,504",0,0,2024-07-17,【公式】あきゅらいず広告ch,https://es.akyrise.jp/campaign_kiji/20230616/cp_kiji_index.cgi?LINK=/campaign4/lp_220909/cp4_index.cgi&CCODE=24tr13800357,https://www.youtube.com/watch?v=LGJT3uVUGF4,-,いやちょっとちょっとちょっとすごいすごいすごいすごい色が違う色が違う色が違う色が分かりますちょっとピンクっぽくなってるのえーすごく気持ちいいですノマではいうちみんな全員すっぴんなんですちょっと待ってこの小カメラですごい近くまで見たいと思います失礼しますえいやこれファンで塗ってる塗ってないですね失礼しますえあちょっと待って本当塗ってないうわ綺麗ですねこの艶ノーファンデになって約9年えすっぴすですすっぴすっぴはいそれでは現場から体当たりリポートをしたいと思いますまずは宝石という石鹸の方からすごい細かい小さいですねひがそうです石鹸をつけてる感覚ではないです全然いやちょっとちょっとちょっとすごいすごいすごいすごい色が違う色が違う色が違う色が分かりますちょっとピンクっぽくなってるのえーすごく気持ちいいですこれ走行目ひりが入っていて全体に伸ばしていきますすごい癒されますねうわあやだくってこんなに取れるのめ本当にすごいいやく取れてる明るくなってるキープするために次シュークリームすごく気持ちいいスルスル入ってくこれが秘密の正だったそうなんです
https://cdn.kashika-20mile.com/dpro-analytics/youtube/GCwbjGc3iAe.jpg,YouTube,ディオール 美容液,美容液,0,"2,554,111",0,"1,277,056",0,25,2024-09-20,Christian Dior,https://www.dior.com/ja_jp/beauty/skincare/discover-retishot.html,https://www.youtube.com/watch?v=S44YmuPYvwg,-,-
https://cdn.kashika-20mile.com/dpro-analytics/youtube/XJHrXor9EOs.webp,YouTube,ドクターシーラボ エンリッチリフトEX,スキンケア,0,"2,544,022",0,"1,272,011",0,14,2025-02-18,ドクターシーラボ公式,https://www.ci-labo.com/shop/brand.html,https://www.youtube.com/watch?v=XJHrXor9EOs,-,私はずっと挑み続ける もっとできる なりたい自分に もっとなれる ただに 人生に もっともっと ドクターシーラボ
https://cdn.kashika-20mile.com/dpro-analytics/youtube/bUrNat8Wynp.webp,YouTube,maruho ニキビ一緒に治そうProject,美容医療,20,"2,480,812",18,"2,232,731",0,92,2024-02-06,ニキビ一緒に治そうProject,https://www.maruho.co.jp/kanja/nikibi/parent.html,https://www.youtube.com/watch?v=K-klC_GpgiU,-,子どもにニキビ跡を残さないために ニキビ治療はこの15年で大きく進歩しました 今はどんなニキビでも治したいなら皮膚科です ニキビは高校生の時が悪化のピーク ニキビ跡ができやすい時期なんです 目立たないニキビでもニキビ跡になる可能性があります 今は赤くなる前のニキビから治療ができる時代になりました 実はニキビは赤くなる前のでき始めが治療のチャンス 通いやすい皮膚科で大丈夫 ニキビが何度もできる原因を塗り薬で対処 保険が適用される治療が受けられます まずは3ヶ月ニキビのできにくい肌を皮膚科で目指そう
