サムネイルURL,媒体,商材名,ジャンル,再生増加数,累計再生回数,予想消化増加額,累計予想消化額,いいね増加数,累計いいね数,公開日,アカウント名,遷移先,広告URL,広告テキスト,台本
https://assets.douga-pro.com/youtube/vZBAvvFJzYs/thumbnail.webp,YouTube,Brighte シャワードライヤー,ヘアケア,"197,879","350,465","989,395","1,752,325",0,0,2025-06-26,垢抜け美容オタク🫧,https://vvv-robotics-1.com/ab/ESajtrGlWrdEvaCsQA,https://www.youtube.com/watch?v=vZBAvvFJzYs,-,シャワードライヤー買って後悔してる 確かにこれ 本当に特典0円でゲットできたけど 一つだけ騙されてました ブローしながら乾かすだけで ガチで1分で乾くどころか 髪チュルチュルになるなんて聞いてない 実はこれ 2025年新発売 完売属質の1秒アイロンドライヤー ケラチン配合のミストが出てるから 雨の日でもアイロンなしで夜まで聞く 口コミでも こんなドライヤーは初めて 一瞬で乾くから楽ちんすぎ 素材絶賛 この動画が流れた人は わずか1年で30万個突破した記念に ヘアターバント 高級シートマスクが付いた 総合カセットが無料で付いてくるらしい ただし このページは検索しても絶対に出てこないから 動画が終了しちゃう前に 必ず詳細を確認して
https://cdn.kashika-20mile.com/dpro-analytics/youtube/fUWuqwxscSN.webp,YouTube,東京美容スキンクリニック 医療脱毛,医療脱毛,10,"349,884",3,"87,471",0,252,2024-11-12,TBS公式 YouTuboo,https://www.tbs.co.jp/samurai-japan/,https://www.youtube.com/watch?v=jwFafbGVzWI,-,サムライジャパン再び世界一へ 宿命のライバル 韓国と激突 世界野球15日は日韓戦
https://cdn.kashika-20mile.com/dpro-analytics/youtube/yP3p1l9ahpw.webp,YouTube,メンズクリア,メンズ脱毛,0,"348,392",0,"2,787,136",0,0,2025-05-05,xxx,https://mensclear.xyz/ac/lp/a/questionnaire05_1/,https://www.youtube.com/watch?v=yP3p1l9ahpw,-,大変申し訳ございませんでした 今まで脱毛サロンメンズクリアをご利用いただいた方には 大変申し訳ないことをしてしまいました メンズクリアはこれまで少しでも多くの男性に 脱毛後の肌への感動を味わってもらおうと 痛みを感じにくい男性専用の脱毛マシーンを徹底的に追求 全国100点目以上も展開し どこよりも通いやすい脱毛サロンを目指した結果 本当に多くのお客様にご利用いただきました しかし今回この動画をご覧になっている方だけに メンズクリアのある重大な秘密を発表させていただきます 実はこの時期だからできるメンズクリアからの衝撃プレゼントがもらえる 超お得なキャンペーンを実施中なんです なんだまた夏の空の広告かよと思った人も 侮らないでください 今回メンズクリアマジで本気出してて 赤字確保なキャンペーンということもあって 人数にも限りがあるんだけど なんと全身などもの料金が4ヶ月分0円で受けられるんです さらにそれだけじゃなくて このキャンペーン期間中に契約した方限定で 無駄目が気になった瞬間に お家で脱毛できる約12万円相当の高級カフェ用脱毛機をプレゼント さらにさらに祈りを買い取るものがある皆さんのために なんと契約発展で6万円の甘さミスト券をプレゼント 約18万円相当もお得に脱毛を始められる 特大キャンペーンなんです って言われても え?6ヶ月分0円とか本当に早くと思ったら 安心してください リーズクリアは3期連続黒字の企業だけが取得できる 安全事業者認定を取得しているので 経営が安定していて 本当にお得なサービスを提供できているんです でも値段がいくらい安くっても 効果が薄かったり 痛すぎて通えなくなるのに嫌だなーっていう不安もありますよね 実際バッチリって弾かれるような痛みとか 涙が出るような痛いという話もあるし 不安になるので本当に分かります だから少しでもそんな不安をなくしてもらうために 男性専用の独自の脱毛マシンを使用 先端がマイナス4分に瞬間連絡されるので 気に気にちぎぐらいの感覚で 脱毛中の痛みは感じにくいんです さらに男性のために作られた脱毛マシンだから 力強い男性の仰り毛も 過剰性通知にすぐすぐな清潔感がある肌に リーズクリアは全国に100店舗以上あって ほとんどのお店が駅等10分圏内だから とっても通いやすいんです だから医師・医療関係者が行ってみたい メンズ脱毛サロン3番は そんなメンズクリアが特大キャンプにも開催中 ひげ・VR用コミの全身脱毛は 6ヶ月ずつ0円で受けられます さらにこの期間中に契約してくださった方限定で お家で無駄毛が気になった瞬間に処理できる 約12万円相当の高級家庭用脱毛機能プレゼント さらにさらに少しでも通いやすくなるように 契約当店で6万円分のAmazonギフト券までプレゼント 約18万円相当もお得に 抜群を始められる特大キャンペーンなんです ただここまで悪事確保のキャンペーンだから この動画も本日の23時59分で配信終了にします しかも1店舗につき先日30年限定 定員出し次第即終了 通してる時期どんどん予約も埋まってきてます キャンペーンの応募方法は超簡単 動画下の特別ページで名前や日付を入れるだけ 1分で完了少しでも気になる人は 急いで予約欲が空いてるかチェックしてみてください でもお得なのを分かってても契約するの不安だなとか 買えるのにもくさいなって思ってる人もいますよね 確かにその気持ちとっても分かります でもねそれでもね メイズクリアは今通った方が絶対いいと思うよ なぜかというと メイズクリアには返金システムが管理されてるから もし通ってみて本家に満足できなかったら 全力返金してくれる保証があるんです 無理な会員も一切ないので 安心してカウンセリングに行ってみてください これだけの保証を用意できるのは 雑毛に自信がある証拠ですよね これまでなんともなく雑毛に行く機体を伸ばしてた人も 2025年が始まったこのタイミングで とにかくおたっぷり雑毛を始めてみてほしいです 毎日の面倒なひげ剃りや 剃っても剃っても生えてくる青ひげがなくなって 人前で堂々と言われる自分になれたら 最高じゃないですか この動画の配信は本日23時59分で終了 1店舗につき先着30名限定 店員に達し次第即終了 少しでも迷ってるなら ぜひこの機会に 2025年最初の自分への自己投資を 始めてみてください
https://cdn.kashika-20mile.com/dpro-analytics/youtube/BEmqL4mnn9C.webp,YouTube,バルクオム スキンケアセット,メンズスキンケア,0,"347,803",0,"2,782,424",0,8,2024-11-30,メンズ美容研究所,https://bulk.co.jp/lp?u=BUL_youtube_HC_GNCBI1_009&utm_source=youtube&utm_medium=BUL&utm_campaign=BUL_youtube_HC_GNCBI1_009&utm_content=HC&wbraid=CloKCQiAjKu6BhCpARJJALC_9i0q_SRYSDNUbyEtuBJ8AYMPX-K8HNlFAv4JiiJQsLyhnvQkqHPW0mhCVCLoyhtQwNeHSnHc6gkvyBg2OuVat1hX0jsmCRoCqE4,https://www.youtube.com/watch?v=syqLEBhVIJI,-,"こんなに特典がついて500円これが500円って悪くをのさんやりすぎ 香りもてしたいので助かりますありがとうございます ということで女性を惹きつける匂いのフェロモンシャンプーと話題の バルクオムがたった1コインで始められる年末特大キャンペーンを開催中 この時期に欠かせない香りもてと肌唇の保湿に特化した俗典もついて 定期回数縛りなしペンキン保証付きで始められる この笛もてたい男性は最後まで見てね こんにちは超匂いフェチモデルの君です ねえねえこの時期になると男性の2人に1人が恋活を始めるらしいんだけど 一部界隈では逆に女性から声をかけられる裏技があるって騒がれてるの知ってる めっちゃ可愛いモデル友達もこの手にはまって逆談したのがきっかけで付き合ったんだけど 匂いでやられたって言ってたの その女性を惹きつける匂いの正体こそジャーン バルクウォームのベロモンシャンプーだったの これ女性受けナンバーワンのフォーラルな香りだから ワンニン受けしまくってて うわっめっちゃいい匂い いい香りです 見ての通り万情一致でこのリアクション確かに女性は男性よりも嗅覚が強いし 嗅覚は本能を刺激する唯一の部位だからモテるために匂いを気にするのは超大事 このシャンプー使うと香水いらずって言われてるだけじゃなくて 日本と世界で1位の実力派で品質も認められてるから髪の手触りが良くてお出かけ前にセットしやすくなったって話題なの だからこそ1日でも早くこれで髪を洗って出歩いてみてほしい この動画を見てくれてるあなたにも香りモテ体験をしてもらいたい そんな思いからバルクウォームさんにお願いして 12月31日までの期間限定で年末特大キャンペーンを開催してもらいました この動画から注文すると通常7,260円する シャンプーとトリートメントとフッククリップのセットに香りモテと肌唇を徹底保湿するアイテムがついてたった500円 2回メイクをも合わせるとスキンケア商品に加えてシャンプーの匂いが24時間続く ファブリックフレグランスもついてくる 23日間の返金保証もあるし通販でよくある継続しなきゃいけない縛りもないから ほんと始めるなら今この年末特大キャンペーンはさすがにやりすぎかもってスタッフの人も言ってて 販売次第早めに終了するかもだから急いだ方がいいかも 下のボタンを押してこのページが表示されたら名前と住所を入れるだけでワンコインで受け取れるよ この動画がきっかけで彼女ができたら教えてね"
https://cdn.kashika-20mile.com/dpro-analytics/youtube/jIUoYAzuck8.webp,YouTube,MEN’S TBC メンズ脱毛,メンズ脱毛,0,"346,731",0,"86,683",0,115,2025-04-18,TBCchannelOfficial,https://lp.tbc.co.jp/mens/97c99dd2/index.html,https://www.youtube.com/watch?v=jIUoYAzuck8,-,スーパー脱毛150本500円体験しませんか? 見た目の印象を変えませんか? 話題のスーパー脱毛は一般的な脱毛サロンの光を照射する脱毛方法とは異なります ライト脱毛は1、2週間後に毛が抜け、しばらくすると毛が生えてくるのに対し メンズTBCのスーパー脱毛は1本1本丁寧に処理し、その場で毛がなくなります 処理完了した毛はずっと生えてきません あなたの要望に沿って1本ずつ細かく調整もできますので ご自身の思い通りの仕上がりへ 1本1本丁寧に あなたの変わりたいを応援します ご予約はこちらから
https://cdn.kashika-20mile.com/dpro-analytics/youtube/xAhADF4v7aQ.webp,YouTube,MAKE UP FOR EVER HDスキン パウダー,メイク,36,"346,421",18,"173,210",0,6,2024-07-18,メイクアップフォーエバー (MAKE UP FOR EVER ),https://www.makeupforever.com/jp/jp/face/palettes-and-kits,https://www.youtube.com/watch?v=xAhADF4v7aQ,-,笑顔通常 間違いに 指揮の提案 着目錠で ゴブルバンバー ソ dangers
https://cdn.kashika-20mile.com/dpro-analytics/thumbnails/youtube/IeFTemAx6VY.jpg,YouTube,ユーグレナ あきゅらいず スキンケアセット,スキンケア,0,"345,910",0,"2,767,280",0,0,2024-03-27,【公式】あきゅらいず広告ch,https://es.akyrise.jp/campaign_kiji/20230616/cp_kiji_index.cgi?LINK=/campaign4/lp_220909/cp4_index.cgi&CCODE=24tr13800004,https://www.youtube.com/watch?v=IeFTemAx6VY,-,不思議なんで護社会とかに行ったら最近若いねとか言われるようになったりとかしてえおいくつなんですか57歳ですすごい綺麗20代30代と隠そうと思ってすごくワンデーション塗りたくってたんですけど逆に今本当ノーファンでて今シミとかそばカスが立ちにくくなったなはい近くで見たいなええすごいつやつやなんですけど泡立てて洗顔していきたいと思いますふわふわする気持ちいい優しくマッサージするように馴染ませていきます本当だすごいみみしこれだったら色々つけなくてもいいかもしれないですねはいこれがあの1回分ですねはいそうです軽くマッサージすることであの血色を促してくれます不思議なんで5プッシュぐらいはい5プッシュはい伸びが良くて気持ちいいですねはいトーアップしてるえ本当だ何これ落とした方がなんか綺麗に見えるんです肌が透明感があって潤いがあって時間かけてファンデーションこっち塗ってたのにいやこれはもう使い続けますアキュライズから始める本物の綺麗私もね早速すっぴん肌を目指したいと思います
https://cdn.kashika-20mile.com/dpro-analytics/thumbnails/youtube/GyVlJY7nXmY.jpg,YouTube,アイスダンディ,美容家電,0,"345,689",0,"2,765,512",0,229,2024-03-15,Fachant Avenue Area3,https://fachantavenue.com/view/page/icedandy,https://www.youtube.com/watch?v=GyVlJY7nXmY,-,どうです?え?マジで言ってる?マジで痛くない?アイスダンディー男性ってね特にねどの脱毛サロンとかどの脱毛機がいいとか分かりづらいやんかアイスダンディーはメンズ専用なんで小池に特化します小池に悩んでる男性はこれ持っておけばいつでも脱毛できますこれもうレーザー銃ですからねほぼこれねキゲだけやったら1日3分なんでエマいくんでもできますこれコスパヤバないっすかこちらのアイスダンディーね1台で消費者回収30万回ですこれってどれくらいするかって言ったら大人の豪猛で高身長の人5人分ですこれでマジで使ってて一番ビビるのは効果の速さそれがこちらのリファクチャリング商品ですリファクチャリング商品ってなんなんはいそれが再生産した整備調整済み忠告金ですえ?なんか紙入ってんだよ人同様にご満足いただけるというのが確認できる紙ですこちらでリファクチャリング品をお購入された方は2年間の製品の品質を保証いたしますこれで新品が1年間の保証やったんですよそれがこのリファクチャリング商品は2年になってますからでしかも見てくださいこれこれ社長のサイン入っちゃってますほんまやこれもうヤバいですよ飾らんでいいやろそれぐらいすごい気合入ってますでこちらですよメイン鑑賞材に指紋もないし中古って言ってもでもアタッチメントもこれ新品っぽいっすねめちゃめちゃ良くないっすかもう傷もないっすねいやこれ凄ないっすかじゃあこっち開けていきますね今から実際2つ試していこうか試しますかじゃーん!用意できましたこちらが中古でこちらが新品なんですけどじゃあ試していきましょうかアタッチメント接続しますこんな感じ磁石ですはいじゃあ今からちょっとやっていきたいと思いますじゃあ口周りいきますね痛くないでしょ新品じゃない方持っていきますねえどうですかえマジで変わりないで新品と中古全くスピード感も同じだし全然痛くないどうですかいまいくんこれマジで魅力的これはもう魅力的でしょこちらね数に限りがあるんでコメント欄チェックしてほしいですね
https://cdn.kashika-20mile.com/dpro-analytics/thumbnails/youtube/AZBOtvy5y38.jpg,YouTube,ルシアクリニック,医療脱毛,0,"344,944",0,"1,724,720",0,152,2024-06-25,ルシアクリニック【LUCIA CLINIC】,https://lucia-c.com/lp03_yt/,https://www.youtube.com/watch?v=AZBOtvy5y38,-,あお前最近生えてきた新入やなああそっす皆さんとこうして生え揃うことができた俺も感激す早く立派な拷問になりたくね残酷なこと言うやけどな俺もお前も近々抜け落ちる運命なんやでえなんでですかもしあのあれピンセットで引っこ抜かれるってやつですかおそんな甘いもんちゃなんやお前熱破壊式量脱も言うてな毛根から破壊されてまうねんどんな毛でもするレーザーで一撃やなほなどんな拷問でもお任せ破壊式医療脱毛ならルシアクリニックにしないまずは無料カウンセリング予約
https://cdn.kashika-20mile.com/dpro-analytics/youtube/Q6R5N4GMxxT.webp,YouTube,エミナルクリニック 医療脱毛,医療脱毛,0,"344,726",0,"275,781",0,80,2025-01-10,【公式】エミナルクリニック,https://eminal-clinic.jp/lp01/youtube.php,https://www.youtube.com/watch?v=xw61wLNurU8,-,♪ きれいな肌は私を解き放つ エミナルクリニック
https://cdn.kashika-20mile.com/dpro-analytics/youtube/Yg1jFZE_-ME.webp,YouTube,mical 2wayヘアアイロン,美容家電,8,"340,069",6,"272,055",0,26,2025-03-14,ドン・キホーテ公式チャンネル,https://www.donki.com/products/mical/,https://www.youtube.com/watch?v=Yg1jFZE_-ME,-,帰ったら即お風呂 髪はすぐに乾かすのがマイルール うーわーしんど 髪やれのもめんどくさいしもうシャワーも下でいいや 寝る前のひと手間を もう寝よう 理想と現実でセミケア心を解き放つ イオンリッチテクノロジーで髪をいたわりながらも 速乾をかなえた大風量ドライヤー 私も綺麗も軽やかに ミカル ご視聴ありがとうございました
https://cdn.kashika-20mile.com/dpro-analytics/youtube/23WaZc4XTqX.webp,YouTube,メンズクリア,メンズ脱毛,0,"337,012",0,"2,696,096",0,33,2025-02-12,メンズコーチ,https://cupid-man.site/ab/1854_66cho_NH301_0212_kako_YT,https://www.youtube.com/watch?v=BysXvANTS5I,-,いらっしゃいませ 本当に6ヶ月分0円で脱毛できるのか 確かめに来たぞ ちなみに予約はしていただいてますか うんネットで あー説明とかいいから6ヶ月分0円で脱毛してくれない あーお客さんそれ損してますね あの もういらないいらない 無理な関与は省いて 説明聞かないようじゃ無理か キャンペーンのリアルな内容で金額損しますが 聞かなくて大丈夫ですか じゃあ聞かせて もちろん6ヶ月分0円で上から下まで みっちり脱毛は可能なのですか ですが先に言えよ 俺表示価格以外の料金発生したら帰るよ 聞いてくれますか 今ここからお申し込みいただくと実は特別契約特典として 天城府3万円から6万円分に売額にして無料でプレゼントしてて さらに まだあんの 契約特典としてお家で脱毛できる家庭用脱毛器もプレゼントしてるんですよ えーそんなことネットに書いてないよね そりゃ全員にやってたら在庫も足りないんで 23時59分まで配信してるこの動画から予約された方 各店舗選択30名様限定にしてて え俺今日もらえないってこと? だからこれもらいながら6ヶ月分0円で脱毛したいんでしたら この動画は検索しても出てこないので 本日中に近くの店舗再度確認してみてください あーなるほど
https://cdn.kashika-20mile.com/dpro-analytics/thumbnails/youtube/_NMddetvFxA.jpg,YouTube,産直の東都生協 おいし～な,宅食サービス,0,"336,300",0,"168,150",0,9,2024-03-13,東都生活協同組合 公式チャンネル,https://www.tohto-coop.or.jp/trial/oishiina/,https://www.youtube.com/watch?v=_NMddetvFxA,-,-
https://cdn.kashika-20mile.com/dpro-analytics/youtube/SauFdcHYqDk.webp,YouTube,メディプラス メディプラスゲル,スキンケア,76,"336,181",61,"268,945",0,15,2024-12-04,メディプラス公式YouTubeチャンネル,https://mediplus-orders.jp/lp-campaign/3517/100122411/?im=erhvev2&utm_source=Google&utm_medium=pmax&gad_source=2&gclid=Cj0KCQiAvP-6BhDyARIsAJ3uv7aueUo1rezL1x8xvhYIIwGl2Cy3iNZGNgFW5QUESgxjuU53SKOIfzoaAl92EALw_wcB,https://www.youtube.com/watch?v=aL0LXGJDqFs,-,本当にすごい、すごいゲルです。今始めても10年後にこれをやらなかったとやった人と絶対差が出ると思うので、やっぱり肌は変わるんですよ。 すごいゲルなんですよ。50からだって60歳だって70歳だっていつから始めても大丈夫です。 59歳の女性も70歳の女性も、若々しく人生を楽しく生きている女性たち。 多くの方から人気の今話題のスキンケア、メディプラスゲル。 年々ハリがなくなる肌、潤いが足りなくなる肌に、年齢とともに悩める肌も、この通り。 パーンとハリのある美肌に。 悩める女性の皆さん、メディプラスゲルで自信が持てる若々しい毎日を目指しませんか。 なぜメディプラスゲルで若々しくいれるのか、その秘密はこのとろっとしたゲルが特徴。 塗った瞬間から肌表面をパックのように覆い、長時間とどまり続けます。 肌を乾燥させず潤いの状態を保てるんです。 さらに世界初の成分が肌の根本である角層を正しく整えます。 だから毎日のお手入れで一生乾燥しない肌を目指すことができるんです。 いろいろなコスメランキングでも1位を獲得していて、多くの方から愛される今話題の化粧品。 あなたもメディプラスゲルで角層を整えて乾燥しない肌を手に入れませんか。 この動画を見てくれた方にお得情報。 メディプラスゲル2ヶ月分4400円のところ、定期初回限定で2980円。 2ヶ月分2980円。 1ヶ月あたり1490円で試せます。 さらに旅行にも便利な一週間ボトルもお付けします。 自信があるから30日間全額返金保証付きです。 お得にメディプラスゲルを始められるチャンス。 今すぐ詳しく見るボタンをタップ。
https://cdn.kashika-20mile.com/dpro-analytics/youtube/TNp4HzJthtX.webp,YouTube,ビオリエ スーパー大麦バーリーマックス,健康食品,0,"336,169",0,"84,042",0,968,2024-03-18,ドランクドラゴンのバカ売れ研究所【公式】,https://biolier.jp/material/barleymax/,https://www.youtube.com/watch?v=b95IK5i7yf0,-,ということでバカ売れ広報を持ちいただいた企業の方をご紹介します 定陣株式会社の高橋さんです ブーバーしです 今回のバカ売れ広報はいつもの食事にプラスするだけで栄養化アップ 食物繊維が豊富なスーパー大麦バーリーマックス 定陣株式会社は繊維の会社としてだけではなく 飛行機や自動車の部品スマートフォンの電池部材 さらには医薬品や医療機器などのヘルスケア産業など 幅広い分野で最先端の製品やサービスを提供する企業です 食物繊維は生活習慣病の予防のためにも重要なんですけれども年々生死量が減ってきて いるんですお兄ちゃんのああいやもうみんなです そうそうそうなんですそこで注目されているのがバーリーマックスが方 気になるばかりポイントこちらでございます 食物繊維量と質の二刀流ちょっと二刀流を使うのに通りを使います自信がなきゃこれも 言えませんかはいそもそも大麦は食物繊維が豊富な穀物なんですが バーリーマックスは一般的な大麦に比べてスーパーウィン ちょっと今びっくりされています 本当に スーパーでうるせーってなっている仲間ですからそう ずーっと同じ釜の飯食ってきた中ですそれは嘘ですよ あと同じ釜のバーリーマックスを食べてきたってそっちにしないとずっと同じ 釜のバーリーマックスを食べてきてないですから すぐ取り入れなしかもそれだけじゃないだけじゃないって言ってくれないとあのだけ じゃない定時のあの そこでしょそうだけじゃないなんか勢いで言い過ぎちゃって別のもんなっちゃったよ ちょっと今日難しいぜ それだけじゃなくて じゃなくてって言っちゃったらもうそれだけじゃなくて だけじゃないを使ってほしいわねこのワード ということで量だけじゃないバーリーマックスの特徴とは バーリーマックスの食物繊維量は一般的な大麦の約2倍の量を誇ります 食物繊維が多い食べ物と比較してみるとごぼうの約4倍 玄米の約7倍です 日本で一般的に食べられる雑穀の中でもダントツなんです すごいそして注目ポイントは量だけじゃないんです お前 さすがだ いいですねこれバーリーマックスはオーストラリアで開発されたのですが 食物繊維は量に加えて質が大切だということが分かったんです バーリーマックスには腸内環境を整えるために重要なフルクタン ベータグルカンそしてレジスタントスターチという3種類の食物繊維を多く含んでるんですよ この3つが重要なんですそうなんですこれら分解速度が異なっているため 大腸の入り口から奥まで段階的に分解されると考えられてるんです だからのロケットみたいなってんだ あれはのつけ出しです後の切り離しできるっていうことではなく あのお茶目な感じにしただけですよねロケット3弾ロケットでそういうことですよねそう 合ってんじゃない ちょっと待ってくださいバレましたねー ちゃんと勉強していないねただただお茶目なイラストじゃないからね これはもう3弾ロケットです 編集で頼ろうとしないでよ 3つの食物繊維の中でもレジスタントスターチが多いことが大きな特徴で美容や ダイエットにも嬉しいポイントなんです そんなバーリーマックスをムッキーがお家で体験 試してみたいと思います玄米と比べて食物繊維約 7倍さらに糖質約20% なんかしかもこれが普通にお米を炊くときに一緒に入れるだけ でいいらしいので入っていきたいとおもいます 普段と同じようにお米と水を入れたら1号あたり大さじ1杯のバーリーマックスと さらに水を追加して炊くだけ 入りました お米を炊いている途中なんですけどなんかこれ レンジで調理ができるらしいのでちょっとその間にやってみようかなと思います バーリーマックスは15分ほど茹でれば冷蔵冷凍保存が可能 普段の料理に入れたりトッピングしたりすることができます ムッキーは手軽にできるレンジ調理をやってみることに これ一袋と 水250cc 保存容器の蓋を軽く乗せ 500ワットで10分 加熱後は軽く蓋をしたまま10分間 蒸らすだけ これはですねトッピングしたりアレンジしたりして食べてみていきたいとおもいます 美味しそう ご飯の準備ができました こんな感じで いただきまーす ちょっとカメラマンは母にお願いしております いただきまーす うん これ食感めっちゃ面白い 玄米よりはちょっと固めでいつもより甘い気がします えー でなんかこの サラダにトッピングをしても美味しいということ なるほど えーなんか乗せただけで超オシャレサラダみたい なんかカフェっぽくなりませんかね オシャレ めっちゃもちもちしてます チンしてかけるだけでこんなに美味しくなるのはすごい 超カツ超カツ 私すごい便秘すぎるので 効果を期待しております 今日はこれにこれをトッピングします 食べ始めてからお通じが非常に良いです そもそも毎日出ることが私普通じゃなかったのに同じ時間に出るようになりました さらに翌日にも 実は朝 もう出たんです ウンピ君いつぶりだろうとめっちゃ嬉しかった お通じの良さを実感したというムッキー その理由については 署長副署長テレビをご覧の皆様はじめまして 私は関西科大学小児科の金子と申します ここからは私が説明を担当させていただきます バーリーマックスに含まれるフルクタン ベーターグルカン レジスタントスターチはそれぞれが大腸の異なる場所で全弾は菌の餌になり発酵します フルクタンは大腸の入り口でベーターグルカンは中間部分で レジスタントスターチは大腸の奥で発酵して炭素脂肪酸というものを作り出します 炭素脂肪酸というのは大腸の表面にある大腸粘膜上皮と呼ばれる細胞の栄養源となって大腸の働きを助けます つまりバーリーマックスは大腸の3箇所で全弾菌に働きかけて 炭素脂肪酸を作って大腸全体の働き環境を整えていくのです 実際に人を対象とした実験ではバーリーマックスを毎日12g 4週間取り続けた方は肺便効果が上がったという結果が出ています したがって便秘傾向の方はバーリーマックスを1日12g 大さじでいっぱい程度を接種し続けることがおすすめです 今日はバーリーマックスを使ってわんぼう豆腐を作ってあげます 冷凍してチンしただけでもこんなふっくらなってる ここにバーリーマックスを お肉の代わりにというかお肉も入れるんですけどお肉と足りない部分を バーリーマックスも入れて ていうか今日朝ごはん食べて出たじゃないですか なんかね疲れなかった 1日集中力が増したというか ぼーっとしてる時間が少なかった いっつもぼーっとしてる シャキーンみたいな バーリーマックスを朝食べると調子がいい理由とは 金子教授こちらの解説をお願いします 朝食で糖質を取りすぎてしまうと急激な血糖値の上昇が起こって1日を通して 血糖値が不安定な状態になってしまいます そのため朝食には糖質の吸収を穏やかにする低GI食品を取ることがとても大切で 昼食においてもこの効果は発揮されます これをセカンドミル効果と言います 茹でたバーリーマックスの値は白万異の3分の1で24というとても低い数値になっています これはバーリーマックスに含まれているレジスタントスターチやベーターグルカンが糖質の吸収を穏やかにする効果を持っているためです 以上のようなことからバーリーマックスを朝に食べることは血糖値の上昇を抑制して 日中の集中力向上などにつながると考えられています 完成しました ん んまっ ちょっとバーリーマックス感じるなんか食感が本当に美味しい 甘いしょっぱいどっちでもいける味ですね いろんな料理に合うバーリーマックスはデザートにもおすすめということで なんとアイスにかけても美味しいらしいのでちょっとかけてみます いただきます うん めっちゃ美味しいチョコめっちゃ合う アイスを舐めるんじゃなくて噛むからいいね 確かに玄米よりアレンジが効くからいいね 確かに本当に でもお花綺麗になった気がする ツルツルじゃん 自分の体が 連日肌の調子にも変化があったそうなので 金子教授解説をお願いします バーリーマックスを摂取して腸内環境を整えたことで肌の改善につながったものと考え られます ある実験では摂取前と摂取4週間後でニキビ吹き出物 肌のうるおいなどが使用前と比較して早い段階から改善が自覚されたという結果もある ようです 善玉菌によって増えた炭素脂肪酸が過剰な免疫反応を抑えてその結果予防や改善に つながったと考えられます そこで実際に小児アレルギーの患者さんに摂取してもらう臨床実験を進めているところです また炭素脂肪酸は大腸の働きを良くするだけではなく脂肪の蓄積を抑えたり 交換神経を活性化して基礎代謝を高め 太りにくくするという働きもあります 言い事だらけ玉木さんだけでなく子供からお年寄りまで炭素脂肪酸を増やすということは 健康維持にとってとても大切なんですよ 1週間ちょい生活してみてお肌が綺麗になったのと便通が 確実に良くなった 明日の朝楽しみです みなさんもぜひ試してみてほしいなぁと思います ごちそうさまでした はい ハマりすぎて今日もおにぎり持ってきてます a 食感が楽しいみたいな言ってたでしょ面白いんで面白いって本当にセンサー 判別やから 面白いにはこだわる人だからこっち審査員やってるんで ああああああ では食感の面白さも含めバーリーマックスを堪能してもらいましょう このご飯はねご飯はもう混ざってるのはわかりますよね バーリーマックスと炊いたご飯こちらを召し上がりください いただきます おいしいあれ 本当に食感がしっかりしてるので柔らかいのと硬いので確かに面白いです 2つが合わさっているからなかなかいい感じの内容の審査員の方がコメントですよね ザッダブルの時のいいバランスだと思います さあそしてですねそちらなんですがミネストローネです うーん 美味しい ミネストローネの酸味に マックスの甘みが 俺を入れた方が美味しくなるんじゃないかと思う 太ってる原因の一つだと思うんですけど咀嚼しないんですよ 飲み込んじゃうんですよでもこの食感があるからそれとともにご飯もしっかり噛んでる バーリンマックスは熱をかけてもプチプチ感が残りやすくスープとの相性が抜群なんですよ めちゃくちゃうまい そしてみなさんメインディッシュはヘルシーハンバーグです ハンバーグに入ってるんですか?そうなんですよ バーリンマックスは茹でることでひき肉の代わりのように使えるんですよ ひき肉ですね ひき肉です?ひき肉です?どんなんどんなんですか? 知らんの?知らないでしょ僕は いや違う違う違う ひき肉です!そう! ちょっと似てたじゃないすか!やっぱり流行込めちゃってる いきます 美味しい! むちゃくちゃ美味しいよ! 肉の風味くるけど最後にやっぱバーリンマックスの香りがちょっとこうくるね でこれも香りがまたいいね なのでバーリンマックスを混ぜることでひき肉の分量少なくできてヘルシーですし ひき肉です! 違うんだよ!全然違う! 全然見てないね 違う違うこれを説明して ヘルシーですしプチプチした食感で食べ応えもあるので満足感もアップするんですよ 美味しい! 本当に美味しい! さあということで所長バーリンマックスいかがでしたでしょうか? 本当に健康麺でもいいし味もめちゃくちゃ美味しい お辻ちょっと大変な人いっぱいいるからそういう人に売ってつけよう これはもうバカ売り決定でいいんじゃないですか? ありがとうございます 噛むんですよね 噛む経験がほとんどなかったんでこの人生 飲み込んでばっかりいたんですよね 飲み込みはいいと思ってたんで 明日のお辻が楽しみでしょうがないので ちょっと僕の方のお辻の密着の方も 飲んでお辻の密着しなきゃいけないです バカ売り決定でございます 定陣株式会社のバーリンマックスは明日のバカ売り決定です! ご視聴ありがとうございました
